n_programs,simulated_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,27,1786.6475409836064
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,28,1852.819672131148
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,29,1918.9918032786888
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,30,1985.1639344262298
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,31,2051.3360655737706
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,32,2117.5081967213114
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,33,2183.6803278688526
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,34,2249.8524590163934
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,35,2316.0245901639346
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,36,2382.196721311476
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,37,2448.368852459017
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,38,2514.540983606558
122,5978,8073,19,42,heatmap_np122_npos6095_napp8073_ips19_max_app42,39,2580.713114754099
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,0,380.59849624060155
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,1,366.667969924812
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,2,49.293082706766924
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,3,63.433082706766925
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,4,84.57744360902255
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,5,105.7218045112782
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,6,126.86616541353385
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,7,148.01052631578943
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,8,169.1548872180451
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,9,190.2992481203008
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,10,211.4436090225564
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,11,232.58796992481197
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,12,253.7323308270677
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,13,274.8766917293233
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,14,296.02105263157887
665,3325,14061,6,18,heatmap_np665_npos3643_napp14061_ips6_max_app18,15,317.1654135338346
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,0,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,1,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,2,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,3,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,4,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,5,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,6,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,7,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,8,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,9,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,10,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,11,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,12,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,13,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,14,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,15,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,16,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,17,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,18,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,19,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,20,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,21,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,22,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,23,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,24,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,25,176.03247863247864
585,8190,3551,16,29,heatmap_np585_npos8702_napp3551_ips16_max_app29,26,176.03247863247864
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,0,2138.1750000000006
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,1,70.814375
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,2,79.19166666666665
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,3,118.78749999999998
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,4,158.3833333333333
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,5,197.9791666666666
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,6,237.57499999999996
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,7,277.17083333333335
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,8,316.7666666666666
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,9,356.36250000000007
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,10,395.95833333333326
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,11,435.5541666666667
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,12,475.1499999999999
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,13,514.7458333333332
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,14,554.3416666666668
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,15,593.9375
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,16,633.5333333333332
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,17,673.1291666666668
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,18,712.7250000000001
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,19,752.3208333333333
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,20,791.9166666666665
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,21,831.5125000000002
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,22,871.1083333333333
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,23,910.7041666666668
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,24,950.2999999999998
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,25,989.8958333333333
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,26,1029.4916666666663
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,27,1069.0875000000003
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,28,1108.6833333333336
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,29,1148.2791666666667
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,30,1187.875
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,31,1227.4708333333333
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,32,1267.0666666666664
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,33,1306.6624999999997
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,34,1346.2583333333337
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,35,1385.854166666667
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,36,1425.4500000000003
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,37,1465.0458333333331
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,38,1504.6416666666669
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,39,1544.2374999999997
240,720,9503,9,54,heatmap_np240_npos958_napp9503_ips9_max_app54,40,1583.833333333333
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,0,2756.951140065147
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,1,2756.951140065147
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,2,2756.951140065147
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,3,2756.951140065147
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,4,2756.951140065147
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,5,2740.9016286644955
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,6,823.7798045602606
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,7,402.4478827361563
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,8,459.4918566775244
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,9,516.9283387622148
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,10,574.3648208469056
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,11,631.801302931596
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,12,689.2377850162867
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,13,746.6742671009773
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,14,804.1107491856676
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,15,861.5472312703583
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,16,918.9837133550488
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,17,976.4201954397392
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,18,1033.8566775244299
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,19,1091.2931596091207
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,20,1148.7296416938111
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,21,1206.1661237785015
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,22,1263.6026058631917
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,23,1321.039087947883
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,24,1378.4755700325734
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,25,1435.9120521172636
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,26,1493.3485342019546
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,27,1550.785016286645
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,28,1608.2214983713352
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,29,1665.6579804560256
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,30,1723.094462540717
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,31,1780.5309446254073
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,32,1837.9674267100977
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,33,1895.4039087947883
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,34,1952.8403908794785
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,35,2010.2768729641691
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,36,2067.7133550488597
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,37,2125.14983713355
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,38,2182.5863192182414
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,39,2240.022801302932
307,9210,17633,11,48,heatmap_np307_npos9509_napp17633_ips11_max_app48,40,2297.4592833876222
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,0,282.03938730853395
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,1,282.03938730853395
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,2,282.03938730853395
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,3,281.59321663019693
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,4,241.42297592997815
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,5,113.82330415754925
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,6,76.69015317286652
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,7,85.88347921225383
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,8,98.10065645514223
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,9,110.363238512035
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,10,122.6258205689278
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,11,134.88840262582056
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,12,147.15098468271339
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,13,159.41356673960615
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,14,171.67614879649892
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,15,183.93873085339163
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,16,196.20131291028446
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,17,208.46389496717725
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,18,220.72647702407
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,19,232.98905908096282
457,1828,5604,14,23,heatmap_np457_npos2102_napp5604_ips14_max_app23,20,245.2516411378556
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,0,180.74780426599756
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,1,180.74780426599756
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,2,180.74780426599756
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,3,177.68205771643665
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,4,111.39165621079046
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,5,83.84404015056461
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,6,98.60376411543285
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,7,115.02132998745296
797,6376,13096,8,11,heatmap_np797_npos7122_napp13096_ips8_max_app11,8,131.45294855708912
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,0,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,1,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,2,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,3,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,4,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,5,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,6,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,7,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,8,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,9,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,10,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,11,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,12,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,13,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,14,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,15,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,16,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,17,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,18,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,19,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,20,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,21,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,22,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,23,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,24,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,25,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,26,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,27,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,28,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,29,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,30,694.4814814814815
54,4374,1103,17,34,heatmap_np54_npos4412_napp1103_ips17_max_app34,31,694.4814814814815
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,0,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,1,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,2,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,3,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,4,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,5,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,6,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,7,2168.0506329113923
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,8,2119.798101265823
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,9,1410.8550632911395
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,10,1548.6075949367087
79,7979,12234,13,14,heatmap_np79_npos8011_napp12234_ips13_max_app14,11,1703.46835443038
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,0,2209.6116279069765
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,1,2209.6116279069765
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,2,2209.6116279069765
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,3,2209.6116279069765
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,4,2209.6116279069765
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,5,2088.371046511628
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,6,498.05220930232565
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,7,271.58383720930226
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,8,310.12093023255807
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,9,348.88604651162785
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,10,387.65116279069764
430,5160,16669,18,57,heatmap_np430_npos5331_napp16669_ips18_max_app57,11,426.4162790697675
