n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
139,394,552,13,48,Otolaryngology_ma48_ips13,23,91.33812949640289
139,394,552,13,48,Otolaryngology_ma48_ips13,24,95.30935251798562
139,394,552,13,48,Otolaryngology_ma48_ips13,25,99.28057553956837
139,394,552,13,48,Otolaryngology_ma48_ips13,26,103.25179856115108
139,394,552,13,48,Otolaryngology_ma48_ips13,27,107.22302158273378
139,394,552,13,48,Otolaryngology_ma48_ips13,28,111.19424460431655
139,394,552,13,48,Otolaryngology_ma48_ips13,29,115.16546762589928
139,394,552,13,48,Otolaryngology_ma48_ips13,30,119.13669064748201
139,394,552,13,48,Otolaryngology_ma48_ips13,31,123.10791366906476
139,394,552,13,48,Otolaryngology_ma48_ips13,32,127.07913669064746
139,394,552,13,48,Otolaryngology_ma48_ips13,33,131.0503597122302
139,394,552,13,48,Otolaryngology_ma48_ips13,34,135.02158273381295
139,394,552,13,48,Otolaryngology_ma48_ips13,35,138.9928057553957
139,394,552,13,48,Otolaryngology_ma48_ips13,36,142.9640287769784
139,394,552,13,48,Otolaryngology_ma48_ips13,37,146.93525179856118
139,394,552,13,48,Otolaryngology_ma48_ips13,38,150.90647482014393
139,394,552,13,48,Otolaryngology_ma48_ips13,39,154.87769784172662
139,394,552,13,48,Otolaryngology_ma48_ips13,40,158.84892086330936
139,394,552,7,36,Otolaryngology_ma36_ips7,0,142.9640287769784
139,394,552,7,36,Otolaryngology_ma36_ips7,1,142.9640287769784
139,394,552,7,36,Otolaryngology_ma36_ips7,2,142.12230215827338
139,394,552,7,36,Otolaryngology_ma36_ips7,3,135.8978417266187
139,394,552,7,36,Otolaryngology_ma36_ips7,4,115.07338129496402
139,394,552,7,36,Otolaryngology_ma36_ips7,5,81.41079136690647
139,394,552,7,36,Otolaryngology_ma36_ips7,6,49.166906474820145
139,394,552,7,36,Otolaryngology_ma36_ips7,7,34.267625899280574
139,394,552,7,36,Otolaryngology_ma36_ips7,8,33.024460431654674
139,394,552,7,36,Otolaryngology_ma36_ips7,9,36.05611510791367
139,394,552,7,36,Otolaryngology_ma36_ips7,10,39.71223021582734
139,394,552,7,36,Otolaryngology_ma36_ips7,11,43.68345323741006
139,394,552,7,36,Otolaryngology_ma36_ips7,12,47.65467625899281
139,394,552,7,36,Otolaryngology_ma36_ips7,13,51.62589928057554
139,394,552,7,36,Otolaryngology_ma36_ips7,14,55.597122302158276
139,394,552,7,36,Otolaryngology_ma36_ips7,15,59.568345323741006
139,394,552,7,36,Otolaryngology_ma36_ips7,16,63.53956834532373
139,394,552,7,36,Otolaryngology_ma36_ips7,17,67.51079136690647
139,394,552,7,36,Otolaryngology_ma36_ips7,18,71.4820143884892
139,394,552,7,36,Otolaryngology_ma36_ips7,19,75.45323741007196
139,394,552,7,36,Otolaryngology_ma36_ips7,20,79.42446043165468
139,394,552,7,36,Otolaryngology_ma36_ips7,21,83.39568345323741
139,394,552,7,36,Otolaryngology_ma36_ips7,22,87.36690647482013
139,394,552,7,36,Otolaryngology_ma36_ips7,23,91.33812949640289
139,394,552,7,36,Otolaryngology_ma36_ips7,24,95.30935251798562
139,394,552,7,36,Otolaryngology_ma36_ips7,25,99.28057553956837
139,394,552,7,36,Otolaryngology_ma36_ips7,26,103.25179856115108
139,394,552,7,36,Otolaryngology_ma36_ips7,27,107.22302158273378
139,394,552,7,36,Otolaryngology_ma36_ips7,28,111.19424460431655
139,394,552,7,36,Otolaryngology_ma36_ips7,29,115.16546762589928
139,394,552,7,36,Otolaryngology_ma36_ips7,30,119.13669064748201
139,394,552,7,36,Otolaryngology_ma36_ips7,31,123.10791366906476
139,394,552,7,36,Otolaryngology_ma36_ips7,32,127.07913669064746
139,394,552,7,36,Otolaryngology_ma36_ips7,33,131.0503597122302
139,394,552,7,36,Otolaryngology_ma36_ips7,34,135.02158273381295
139,394,552,7,36,Otolaryngology_ma36_ips7,35,138.9928057553957
175,622,1018,11,51,Pathology_ma51_ips11,0,296.6742857142857
175,622,1018,11,51,Pathology_ma51_ips11,1,296.6742857142857
175,622,1018,11,51,Pathology_ma51_ips11,2,296.6742857142857
175,622,1018,11,51,Pathology_ma51_ips11,3,296.6742857142857
175,622,1018,11,51,Pathology_ma51_ips11,4,292.56057142857145
175,622,1018,11,51,Pathology_ma51_ips11,5,265.2954285714285
175,622,1018,11,51,Pathology_ma51_ips11,6,212.7085714285714
175,622,1018,11,51,Pathology_ma51_ips11,7,152.34
175,622,1018,11,51,Pathology_ma51_ips11,8,97.37714285714286
175,622,1018,11,51,Pathology_ma51_ips11,9,65.83714285714287
175,622,1018,11,51,Pathology_ma51_ips11,10,60.43371428571428
175,622,1018,11,51,Pathology_ma51_ips11,11,64.12514285714285
175,622,1018,11,51,Pathology_ma51_ips11,12,69.80571428571429
175,622,1018,11,51,Pathology_ma51_ips11,13,75.62285714285714
175,622,1018,11,51,Pathology_ma51_ips11,14,81.44000000000001
175,622,1018,11,51,Pathology_ma51_ips11,15,87.25714285714285
175,622,1018,11,51,Pathology_ma51_ips11,16,93.07428571428571
175,622,1018,11,51,Pathology_ma51_ips11,17,98.89142857142858
175,622,1018,11,51,Pathology_ma51_ips11,18,104.70857142857145
175,622,1018,11,51,Pathology_ma51_ips11,19,110.52571428571427
175,622,1018,11,51,Pathology_ma51_ips11,20,116.34285714285713
175,622,1018,11,51,Pathology_ma51_ips11,21,122.16000000000001
175,622,1018,11,51,Pathology_ma51_ips11,22,127.97714285714282
175,622,1018,11,51,Pathology_ma51_ips11,23,133.7942857142857
175,622,1018,11,51,Pathology_ma51_ips11,24,139.61142857142858
175,622,1018,11,51,Pathology_ma51_ips11,25,145.4285714285714
175,622,1018,11,51,Pathology_ma51_ips11,26,151.24571428571429
175,622,1018,11,51,Pathology_ma51_ips11,27,157.06285714285715
175,622,1018,11,51,Pathology_ma51_ips11,28,162.88000000000002
175,622,1018,11,51,Pathology_ma51_ips11,29,168.69714285714286
175,622,1018,11,51,Pathology_ma51_ips11,30,174.5142857142857
175,622,1018,11,51,Pathology_ma51_ips11,31,180.33142857142857
175,622,1018,11,51,Pathology_ma51_ips11,32,186.14857142857142
175,622,1018,11,51,Pathology_ma51_ips11,33,191.96571428571428
175,622,1018,11,51,Pathology_ma51_ips11,34,197.78285714285715
175,622,1018,11,51,Pathology_ma51_ips11,35,203.59999999999997
175,622,1018,11,51,Pathology_ma51_ips11,36,209.4171428571429
175,622,1018,11,51,Pathology_ma51_ips11,37,215.2342857142857
175,622,1018,11,51,Pathology_ma51_ips11,38,221.05142857142854
175,622,1018,11,51,Pathology_ma51_ips11,39,226.86857142857144
175,622,1018,11,51,Pathology_ma51_ips11,40,232.68571428571425
175,622,1018,20,31,Pathology_ma31_ips20,0,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,1,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,2,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,3,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,4,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,5,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,6,180.33142857142857
175,622,1018,20,31,Pathology_ma31_ips20,7,180.18114285714282
175,622,1018,20,31,Pathology_ma31_ips20,8,178.844
175,622,1018,20,31,Pathology_ma31_ips20,9,170.972
175,622,1018,20,31,Pathology_ma31_ips20,10,157.8445714285714
175,622,1018,20,31,Pathology_ma31_ips20,11,141.81942857142857
175,622,1018,20,31,Pathology_ma31_ips20,12,130.0525714285714
175,622,1018,20,31,Pathology_ma31_ips20,13,117.23314285714287
175,622,1018,20,31,Pathology_ma31_ips20,14,105.096
175,622,1018,20,31,Pathology_ma31_ips20,15,96.69200000000001
175,622,1018,20,31,Pathology_ma31_ips20,16,96.0897142857143
175,622,1018,20,31,Pathology_ma31_ips20,17,99.70114285714287
175,622,1018,20,31,Pathology_ma31_ips20,18,104.88114285714286
175,622,1018,20,31,Pathology_ma31_ips20,19,110.52571428571427
175,622,1018,20,31,Pathology_ma31_ips20,20,116.34285714285713
175,622,1018,20,31,Pathology_ma31_ips20,21,122.16000000000001
175,622,1018,20,31,Pathology_ma31_ips20,22,127.97714285714282
175,622,1018,20,31,Pathology_ma31_ips20,23,133.7942857142857
175,622,1018,20,31,Pathology_ma31_ips20,24,139.61142857142858
175,622,1018,20,31,Pathology_ma31_ips20,25,145.4285714285714
175,622,1018,20,31,Pathology_ma31_ips20,26,151.24571428571429
175,622,1018,20,31,Pathology_ma31_ips20,27,157.06285714285715
175,622,1018,20,31,Pathology_ma31_ips20,28,162.88000000000002
175,622,1018,20,31,Pathology_ma31_ips20,29,168.69714285714286
175,622,1018,20,31,Pathology_ma31_ips20,30,174.5142857142857
175,622,1018,15,6,Pathology_ma6_ips15,0,34.902857142857144
175,622,1018,15,6,Pathology_ma6_ips15,1,34.902857142857144
175,622,1018,15,6,Pathology_ma6_ips15,2,34.902857142857144
175,622,1018,15,6,Pathology_ma6_ips15,3,34.902857142857144
175,622,1018,15,6,Pathology_ma6_ips15,4,34.902857142857144
175,622,1018,15,6,Pathology_ma6_ips15,5,34.89485714285715
175,622,1018,18,36,Pathology_ma36_ips18,0,209.4171428571429
175,622,1018,18,36,Pathology_ma36_ips18,1,209.4171428571429
175,622,1018,18,36,Pathology_ma36_ips18,2,209.4171428571429
175,622,1018,18,36,Pathology_ma36_ips18,3,209.4171428571429
175,622,1018,18,36,Pathology_ma36_ips18,4,209.4171428571429
175,622,1018,18,36,Pathology_ma36_ips18,5,209.4171428571429
175,622,1018,18,36,Pathology_ma36_ips18,6,209.31828571428574
175,622,1018,18,36,Pathology_ma36_ips18,7,207.66628571428572
175,622,1018,18,36,Pathology_ma36_ips18,8,199.50914285714288
175,622,1018,18,36,Pathology_ma36_ips18,9,179.09599999999998
175,622,1018,18,36,Pathology_ma36_ips18,10,156.724
175,622,1018,18,36,Pathology_ma36_ips18,11,137.52114285714285
175,622,1018,18,36,Pathology_ma36_ips18,12,115.95942857142856
175,622,1018,18,36,Pathology_ma36_ips18,13,100.29657142857143
175,622,1018,18,36,Pathology_ma36_ips18,14,90.93199999999999
175,622,1018,18,36,Pathology_ma36_ips18,15,89.22628571428571
175,622,1018,18,36,Pathology_ma36_ips18,16,93.27314285714286
175,622,1018,18,36,Pathology_ma36_ips18,17,98.96628571428572
175,622,1018,18,36,Pathology_ma36_ips18,18,104.70857142857145
175,622,1018,18,36,Pathology_ma36_ips18,19,110.52571428571427
175,622,1018,18,36,Pathology_ma36_ips18,20,116.34285714285713
175,622,1018,18,36,Pathology_ma36_ips18,21,122.16000000000001
175,622,1018,18,36,Pathology_ma36_ips18,22,127.97714285714282
175,622,1018,18,36,Pathology_ma36_ips18,23,133.7942857142857
175,622,1018,18,36,Pathology_ma36_ips18,24,139.61142857142858
175,622,1018,18,36,Pathology_ma36_ips18,25,145.4285714285714
175,622,1018,18,36,Pathology_ma36_ips18,26,151.24571428571429
175,622,1018,18,36,Pathology_ma36_ips18,27,157.06285714285715
175,622,1018,18,36,Pathology_ma36_ips18,28,162.88000000000002
175,622,1018,18,36,Pathology_ma36_ips18,29,168.69714285714286
175,622,1018,18,36,Pathology_ma36_ips18,30,174.5142857142857
175,622,1018,18,36,Pathology_ma36_ips18,31,180.33142857142857
175,622,1018,18,36,Pathology_ma36_ips18,32,186.14857142857142
175,622,1018,18,36,Pathology_ma36_ips18,33,191.96571428571428
175,622,1018,18,36,Pathology_ma36_ips18,34,197.78285714285715
175,622,1018,18,36,Pathology_ma36_ips18,35,203.59999999999997
175,622,1018,14,59,Pathology_ma59_ips14,0,343.21142857142866
175,622,1018,14,59,Pathology_ma59_ips14,1,343.21142857142866
175,622,1018,14,59,Pathology_ma59_ips14,2,343.21142857142866
175,622,1018,14,59,Pathology_ma59_ips14,3,343.21142857142866
175,622,1018,14,59,Pathology_ma59_ips14,4,343.21142857142866
175,622,1018,14,59,Pathology_ma59_ips14,5,341.6628571428572
175,622,1018,14,59,Pathology_ma59_ips14,6,327.34857142857146
175,622,1018,14,59,Pathology_ma59_ips14,7,280.1337142857143
175,622,1018,14,59,Pathology_ma59_ips14,8,229.23485714285712
175,622,1018,14,59,Pathology_ma59_ips14,9,169.8857142857143
175,622,1018,14,59,Pathology_ma59_ips14,10,120.61485714285713
175,622,1018,14,59,Pathology_ma59_ips14,11,85.33257142857141
175,622,1018,14,59,Pathology_ma59_ips14,12,75.02571428571429
175,622,1018,14,59,Pathology_ma59_ips14,13,76.44971428571428
175,622,1018,14,59,Pathology_ma59_ips14,14,81.768
175,622,1018,14,59,Pathology_ma59_ips14,15,87.25714285714285
175,622,1018,14,59,Pathology_ma59_ips14,16,93.07428571428571
175,622,1018,14,59,Pathology_ma59_ips14,17,98.89142857142858
175,622,1018,14,59,Pathology_ma59_ips14,18,104.70857142857145
175,622,1018,14,59,Pathology_ma59_ips14,19,110.52571428571427
175,622,1018,14,59,Pathology_ma59_ips14,20,116.34285714285713
175,622,1018,14,59,Pathology_ma59_ips14,21,122.16000000000001
175,622,1018,14,59,Pathology_ma59_ips14,22,127.97714285714282
175,622,1018,14,59,Pathology_ma59_ips14,23,133.7942857142857
175,622,1018,14,59,Pathology_ma59_ips14,24,139.61142857142858
175,622,1018,14,59,Pathology_ma59_ips14,25,145.4285714285714
175,622,1018,14,59,Pathology_ma59_ips14,26,151.24571428571429
175,622,1018,14,59,Pathology_ma59_ips14,27,157.06285714285715
175,622,1018,14,59,Pathology_ma59_ips14,28,162.88000000000002
175,622,1018,14,59,Pathology_ma59_ips14,29,168.69714285714286
175,622,1018,14,59,Pathology_ma59_ips14,30,174.5142857142857
175,622,1018,14,59,Pathology_ma59_ips14,31,180.33142857142857
175,622,1018,14,59,Pathology_ma59_ips14,32,186.14857142857142
175,622,1018,14,59,Pathology_ma59_ips14,33,191.96571428571428
175,622,1018,14,59,Pathology_ma59_ips14,34,197.78285714285715
175,622,1018,14,59,Pathology_ma59_ips14,35,203.59999999999997
175,622,1018,14,59,Pathology_ma59_ips14,36,209.4171428571429
175,622,1018,14,59,Pathology_ma59_ips14,37,215.2342857142857
175,622,1018,14,59,Pathology_ma59_ips14,38,221.05142857142854
175,622,1018,14,59,Pathology_ma59_ips14,39,226.86857142857144
175,622,1018,14,59,Pathology_ma59_ips14,40,232.68571428571425
175,622,1018,6,37,Pathology_ma37_ips6,0,215.2342857142857
175,622,1018,6,37,Pathology_ma37_ips6,1,215.2342857142857
175,622,1018,6,37,Pathology_ma37_ips6,2,210.9062857142857
175,622,1018,6,37,Pathology_ma37_ips6,3,162.49885714285716
175,622,1018,6,37,Pathology_ma37_ips6,4,91.512
175,622,1018,6,37,Pathology_ma37_ips6,5,43.022285714285715
175,622,1018,6,37,Pathology_ma37_ips6,6,36.70514285714285
175,622,1018,6,37,Pathology_ma37_ips6,7,41.04457142857143
175,622,1018,6,37,Pathology_ma37_ips6,8,46.53714285714285
175,622,1018,6,37,Pathology_ma37_ips6,9,52.35428571428572
175,622,1018,6,37,Pathology_ma37_ips6,10,58.171428571428564
175,622,1018,6,37,Pathology_ma37_ips6,11,63.988571428571426
175,622,1018,6,37,Pathology_ma37_ips6,12,69.80571428571429
175,622,1018,6,37,Pathology_ma37_ips6,13,75.62285714285714
175,622,1018,6,37,Pathology_ma37_ips6,14,81.44000000000001
175,622,1018,6,37,Pathology_ma37_ips6,15,87.25714285714285
175,622,1018,6,37,Pathology_ma37_ips6,16,93.07428571428571
175,622,1018,6,37,Pathology_ma37_ips6,17,98.89142857142858
175,622,1018,6,37,Pathology_ma37_ips6,18,104.70857142857145
175,622,1018,6,37,Pathology_ma37_ips6,19,110.52571428571427
175,622,1018,6,37,Pathology_ma37_ips6,20,116.34285714285713
175,622,1018,6,37,Pathology_ma37_ips6,21,122.16000000000001
175,622,1018,6,37,Pathology_ma37_ips6,22,127.97714285714282
175,622,1018,6,37,Pathology_ma37_ips6,23,133.7942857142857
175,622,1018,6,37,Pathology_ma37_ips6,24,139.61142857142858
175,622,1018,6,37,Pathology_ma37_ips6,25,145.4285714285714
175,622,1018,6,37,Pathology_ma37_ips6,26,151.24571428571429
175,622,1018,6,37,Pathology_ma37_ips6,27,157.06285714285715
175,622,1018,6,37,Pathology_ma37_ips6,28,162.88000000000002
175,622,1018,6,37,Pathology_ma37_ips6,29,168.69714285714286
175,622,1018,6,37,Pathology_ma37_ips6,30,174.5142857142857
175,622,1018,6,37,Pathology_ma37_ips6,31,180.33142857142857
175,622,1018,6,37,Pathology_ma37_ips6,32,186.14857142857142
175,622,1018,6,37,Pathology_ma37_ips6,33,191.96571428571428
175,622,1018,6,37,Pathology_ma37_ips6,34,197.78285714285715
175,622,1018,6,37,Pathology_ma37_ips6,35,203.59999999999997
175,622,1018,6,37,Pathology_ma37_ips6,36,209.4171428571429
175,622,1018,14,37,Pathology_ma37_ips14,0,215.2342857142857
175,622,1018,14,37,Pathology_ma37_ips14,1,215.2342857142857
175,622,1018,14,37,Pathology_ma37_ips14,2,215.2342857142857
175,622,1018,14,37,Pathology_ma37_ips14,3,215.2342857142857
175,622,1018,14,37,Pathology_ma37_ips14,4,215.14000000000001
175,622,1018,14,37,Pathology_ma37_ips14,5,214.18571428571425
175,622,1018,14,37,Pathology_ma37_ips14,6,206.2114285714286
175,622,1018,14,37,Pathology_ma37_ips14,7,181.788
175,622,1018,14,37,Pathology_ma37_ips14,8,150.01142857142858
175,622,1018,14,37,Pathology_ma37_ips14,9,119.46
175,622,1018,14,37,Pathology_ma37_ips14,10,88.73085714285716
175,622,1018,14,37,Pathology_ma37_ips14,11,74.65314285714285
175,622,1018,14,37,Pathology_ma37_ips14,12,72.10228571428573
175,622,1018,14,37,Pathology_ma37_ips14,13,75.864
175,622,1018,14,37,Pathology_ma37_ips14,14,81.44000000000001
175,622,1018,14,37,Pathology_ma37_ips14,15,87.25714285714285
175,622,1018,14,37,Pathology_ma37_ips14,16,93.07428571428571
175,622,1018,14,37,Pathology_ma37_ips14,17,98.89142857142858
175,622,1018,14,37,Pathology_ma37_ips14,18,104.70857142857145
175,622,1018,14,37,Pathology_ma37_ips14,19,110.52571428571427
175,622,1018,14,37,Pathology_ma37_ips14,20,116.34285714285713
175,622,1018,14,37,Pathology_ma37_ips14,21,122.16000000000001
175,622,1018,14,37,Pathology_ma37_ips14,22,127.97714285714282
175,622,1018,14,37,Pathology_ma37_ips14,23,133.7942857142857
175,622,1018,14,37,Pathology_ma37_ips14,24,139.61142857142858
175,622,1018,14,37,Pathology_ma37_ips14,25,145.4285714285714
175,622,1018,14,37,Pathology_ma37_ips14,26,151.24571428571429
175,622,1018,14,37,Pathology_ma37_ips14,27,157.06285714285715
175,622,1018,14,37,Pathology_ma37_ips14,28,162.88000000000002
175,622,1018,14,37,Pathology_ma37_ips14,29,168.69714285714286
175,622,1018,14,37,Pathology_ma37_ips14,30,174.5142857142857
175,622,1018,14,37,Pathology_ma37_ips14,31,180.33142857142857
175,622,1018,14,37,Pathology_ma37_ips14,32,186.14857142857142
175,622,1018,14,37,Pathology_ma37_ips14,33,191.96571428571428
175,622,1018,14,37,Pathology_ma37_ips14,34,197.78285714285715
175,622,1018,14,37,Pathology_ma37_ips14,35,203.59999999999997
175,622,1018,14,37,Pathology_ma37_ips14,36,209.4171428571429
175,622,1018,11,16,Pathology_ma16_ips11,0,93.07428571428571
175,622,1018,11,16,Pathology_ma16_ips11,1,93.07428571428571
175,622,1018,11,16,Pathology_ma16_ips11,2,93.07428571428571
175,622,1018,11,16,Pathology_ma16_ips11,3,93.0382857142857
175,622,1018,11,16,Pathology_ma16_ips11,4,92.38857142857144
175,622,1018,11,16,Pathology_ma16_ips11,5,85.82114285714285
175,622,1018,11,16,Pathology_ma16_ips11,6,73.56857142857143
175,622,1018,11,16,Pathology_ma16_ips11,7,62.18571428571429
175,622,1018,11,16,Pathology_ma16_ips11,8,55.15085714285715
175,622,1018,11,16,Pathology_ma16_ips11,9,54.418285714285716
175,622,1018,11,16,Pathology_ma16_ips11,10,58.609142857142864
175,622,1018,11,16,Pathology_ma16_ips11,11,64.01771428571428
175,622,1018,11,16,Pathology_ma16_ips11,12,69.80571428571429
175,622,1018,11,16,Pathology_ma16_ips11,13,75.62285714285714
175,622,1018,11,16,Pathology_ma16_ips11,14,81.44000000000001
175,622,1018,11,16,Pathology_ma16_ips11,15,87.25714285714285
175,622,1018,12,27,Pathology_ma27_ips12,0,157.06285714285715
175,622,1018,12,27,Pathology_ma27_ips12,1,157.06285714285715
175,622,1018,12,27,Pathology_ma27_ips12,2,157.06285714285715
175,622,1018,12,27,Pathology_ma27_ips12,3,157.06285714285715
175,622,1018,12,27,Pathology_ma27_ips12,4,156.27714285714288
175,622,1018,12,27,Pathology_ma27_ips12,5,151.04685714285716
175,622,1018,12,27,Pathology_ma27_ips12,6,132.3937142857143
175,622,1018,12,27,Pathology_ma27_ips12,7,107.79371428571429
175,622,1018,12,27,Pathology_ma27_ips12,8,83.04114285714286
175,622,1018,12,27,Pathology_ma27_ips12,9,66.79314285714285
175,622,1018,12,27,Pathology_ma27_ips12,10,61.70514285714286
175,622,1018,12,27,Pathology_ma27_ips12,11,64.80285714285714
175,622,1018,12,27,Pathology_ma27_ips12,12,69.86342857142859
175,622,1018,12,27,Pathology_ma27_ips12,13,75.62285714285714
175,622,1018,12,27,Pathology_ma27_ips12,14,81.44000000000001
175,622,1018,12,27,Pathology_ma27_ips12,15,87.25714285714285
175,622,1018,12,27,Pathology_ma27_ips12,16,93.07428571428571
175,622,1018,12,27,Pathology_ma27_ips12,17,98.89142857142858
175,622,1018,12,27,Pathology_ma27_ips12,18,104.70857142857145
175,622,1018,12,27,Pathology_ma27_ips12,19,110.52571428571427
175,622,1018,12,27,Pathology_ma27_ips12,20,116.34285714285713
175,622,1018,12,27,Pathology_ma27_ips12,21,122.16000000000001
175,622,1018,12,27,Pathology_ma27_ips12,22,127.97714285714282
175,622,1018,12,27,Pathology_ma27_ips12,23,133.7942857142857
175,622,1018,12,27,Pathology_ma27_ips12,24,139.61142857142858
175,622,1018,12,27,Pathology_ma27_ips12,25,145.4285714285714
175,622,1018,12,27,Pathology_ma27_ips12,26,151.24571428571429
175,622,1018,12,18,Pathology_ma18_ips12,0,104.70857142857145
175,622,1018,12,18,Pathology_ma18_ips12,1,104.70857142857145
175,622,1018,12,18,Pathology_ma18_ips12,2,104.70857142857145
175,622,1018,12,18,Pathology_ma18_ips12,3,104.70857142857145
175,622,1018,12,18,Pathology_ma18_ips12,4,104.32285714285713
175,622,1018,12,18,Pathology_ma18_ips12,5,101.16114285714285
175,622,1018,12,18,Pathology_ma18_ips12,6,90.31371428571427
175,622,1018,12,18,Pathology_ma18_ips12,7,77.28171428571429
175,622,1018,12,18,Pathology_ma18_ips12,8,65.8822857142857
175,622,1018,12,18,Pathology_ma18_ips12,9,59.12514285714285
175,622,1018,12,18,Pathology_ma18_ips12,10,59.876
175,622,1018,12,18,Pathology_ma18_ips12,11,64.33771428571427
175,622,1018,12,18,Pathology_ma18_ips12,12,69.80571428571429
175,622,1018,12,18,Pathology_ma18_ips12,13,75.62285714285714
175,622,1018,12,18,Pathology_ma18_ips12,14,81.44000000000001
175,622,1018,12,18,Pathology_ma18_ips12,15,87.25714285714285
175,622,1018,12,18,Pathology_ma18_ips12,16,93.07428571428571
175,622,1018,12,18,Pathology_ma18_ips12,17,98.89142857142858
175,622,1018,6,29,Pathology_ma29_ips6,0,168.69714285714286
175,622,1018,6,29,Pathology_ma29_ips6,1,168.69714285714286
175,622,1018,6,29,Pathology_ma29_ips6,2,166.25885714285715
175,622,1018,6,29,Pathology_ma29_ips6,3,129.1302857142857
175,622,1018,6,29,Pathology_ma29_ips6,4,74.55142857142857
175,622,1018,6,29,Pathology_ma29_ips6,5,40.01428571428571
175,622,1018,6,29,Pathology_ma29_ips6,6,36.15485714285714
175,622,1018,6,29,Pathology_ma29_ips6,7,40.87085714285714
175,622,1018,6,29,Pathology_ma29_ips6,8,46.53714285714285
175,622,1018,6,29,Pathology_ma29_ips6,9,52.35428571428572
175,622,1018,6,29,Pathology_ma29_ips6,10,58.171428571428564
175,622,1018,6,29,Pathology_ma29_ips6,11,63.988571428571426
175,622,1018,6,29,Pathology_ma29_ips6,12,69.80571428571429
175,622,1018,6,29,Pathology_ma29_ips6,13,75.62285714285714
175,622,1018,6,29,Pathology_ma29_ips6,14,81.44000000000001
175,622,1018,6,29,Pathology_ma29_ips6,15,87.25714285714285
175,622,1018,6,29,Pathology_ma29_ips6,16,93.07428571428571
175,622,1018,6,29,Pathology_ma29_ips6,17,98.89142857142858
175,622,1018,6,29,Pathology_ma29_ips6,18,104.70857142857145
175,622,1018,6,29,Pathology_ma29_ips6,19,110.52571428571427
175,622,1018,6,29,Pathology_ma29_ips6,20,116.34285714285713
175,622,1018,6,29,Pathology_ma29_ips6,21,122.16000000000001
175,622,1018,6,29,Pathology_ma29_ips6,22,127.97714285714282
175,622,1018,6,29,Pathology_ma29_ips6,23,133.7942857142857
175,622,1018,6,29,Pathology_ma29_ips6,24,139.61142857142858
175,622,1018,6,29,Pathology_ma29_ips6,25,145.4285714285714
175,622,1018,6,29,Pathology_ma29_ips6,26,151.24571428571429
175,622,1018,6,29,Pathology_ma29_ips6,27,157.06285714285715
175,622,1018,6,29,Pathology_ma29_ips6,28,162.88000000000002
175,622,1018,7,27,Pathology_ma27_ips7,0,157.06285714285715
175,622,1018,7,27,Pathology_ma27_ips7,1,157.06285714285715
175,622,1018,7,27,Pathology_ma27_ips7,2,156.48914285714287
175,622,1018,7,27,Pathology_ma27_ips7,3,142.2942857142857
175,622,1018,7,27,Pathology_ma27_ips7,4,102.26457142857143
175,622,1018,7,27,Pathology_ma27_ips7,5,58.94799999999999
175,622,1018,7,27,Pathology_ma27_ips7,6,40.47828571428572
175,622,1018,7,27,Pathology_ma27_ips7,7,41.460571428571434
175,622,1018,7,27,Pathology_ma27_ips7,8,46.603999999999985
175,622,1018,7,27,Pathology_ma27_ips7,9,52.35428571428572
175,622,1018,7,27,Pathology_ma27_ips7,10,58.171428571428564
175,622,1018,7,27,Pathology_ma27_ips7,11,63.988571428571426
175,622,1018,7,27,Pathology_ma27_ips7,12,69.80571428571429
175,622,1018,7,27,Pathology_ma27_ips7,13,75.62285714285714
175,622,1018,7,27,Pathology_ma27_ips7,14,81.44000000000001
175,622,1018,7,27,Pathology_ma27_ips7,15,87.25714285714285
175,622,1018,7,27,Pathology_ma27_ips7,16,93.07428571428571
175,622,1018,7,27,Pathology_ma27_ips7,17,98.89142857142858
175,622,1018,7,27,Pathology_ma27_ips7,18,104.70857142857145
175,622,1018,7,27,Pathology_ma27_ips7,19,110.52571428571427
175,622,1018,7,27,Pathology_ma27_ips7,20,116.34285714285713
175,622,1018,7,27,Pathology_ma27_ips7,21,122.16000000000001
175,622,1018,7,27,Pathology_ma27_ips7,22,127.97714285714282
175,622,1018,7,27,Pathology_ma27_ips7,23,133.7942857142857
175,622,1018,7,27,Pathology_ma27_ips7,24,139.61142857142858
175,622,1018,7,27,Pathology_ma27_ips7,25,145.4285714285714
175,622,1018,7,27,Pathology_ma27_ips7,26,151.24571428571429
175,622,1018,13,41,Pathology_ma41_ips13,0,238.50285714285715
175,622,1018,13,41,Pathology_ma41_ips13,1,238.50285714285715
175,622,1018,13,41,Pathology_ma41_ips13,2,238.50285714285715
175,622,1018,13,41,Pathology_ma41_ips13,3,238.50285714285715
175,622,1018,13,41,Pathology_ma41_ips13,4,238.38285714285712
175,622,1018,13,41,Pathology_ma41_ips13,5,234.92457142857143
175,622,1018,13,41,Pathology_ma41_ips13,6,217.00114285714284
175,622,1018,13,41,Pathology_ma41_ips13,7,177.404
