n_programs,n_applicants,spots_per_program,interviews_per_spot,simulations_per_s,max_applications,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,mean_reviews_per_program_best_rpp,mean_unmatched_applicants_best_rpp,mean_unfilled_spots_best_rpp,best_signal_ua,mean_reviews_per_program_best_ua,mean_unmatched_applicants_best_ua,mean_unfilled_spots_best_ua,best_signal_ufs,mean_reviews_per_program_best_ufs,mean_unmatched_applicants_best_ufs,mean_unfilled_spots_best_ufs
154,210,58,18,20,59,3,40,heatmap_np154_pos9006_sppcalc58_na210_ips18_ma59,3,80.45454545454547,0.0,8722.0,3,80.45454545454547,0.0,8722.0,3,80.45454545454547,0.0,8722.0
154,210,58,18,20,59,3,40,heatmap_np154_pos9006_sppcalc58_na210_ips18_ma59,3,80.45454545454547,0.0,8722.0,3,80.45454545454547,0.0,8722.0,3,80.45454545454547,0.0,8722.0
594,215,12,6,20,46,3,40,heatmap_np594_pos7451_sppcalc12_na215_ips6_ma46,3,16.649831649831647,0.0,6913.0,3,16.649831649831647,0.0,6913.0,3,16.649831649831647,0.0,6913.0
594,215,12,6,20,46,3,40,heatmap_np594_pos7451_sppcalc12_na215_ips6_ma46,3,16.649831649831647,0.0,6913.0,3,16.649831649831647,0.0,6913.0,3,16.649831649831647,0.0,6913.0
281,215,5,16,20,49,3,40,heatmap_np281_pos1527_sppcalc5_na215_ips16_ma49,3,37.491103202846965,0.0,1190.0,3,37.491103202846965,0.0,1190.0,3,37.491103202846965,0.0,1190.0
281,215,5,16,20,49,3,40,heatmap_np281_pos1527_sppcalc5_na215_ips16_ma49,3,37.491103202846965,0.0,1190.0,3,37.491103202846965,0.0,1190.0,3,37.491103202846965,0.0,1190.0
767,218,6,8,20,69,3,40,heatmap_np767_pos5307_sppcalc6_na218_ips8_ma69,3,19.611473272490223,0.0,4384.0,3,19.611473272490223,0.0,4384.0,3,19.611473272490223,0.0,4384.0
767,218,6,8,20,69,3,40,heatmap_np767_pos5307_sppcalc6_na218_ips8_ma69,3,19.611473272490223,0.0,4384.0,3,19.611473272490223,0.0,4384.0,3,19.611473272490223,0.0,4384.0
497,218,6,9,20,15,3,12,heatmap_np497_pos3018_sppcalc6_na218_ips9_ma15,3,6.5794768611670005,0.0,2764.0,3,6.5794768611670005,0.0,2764.0,3,6.5794768611670005,0.0,2764.0
497,218,6,9,20,15,3,12,heatmap_np497_pos3018_sppcalc6_na218_ips9_ma15,3,6.5794768611670005,0.0,2764.0,3,6.5794768611670005,0.0,2764.0,3,6.5794768611670005,0.0,2764.0
395,219,11,6,20,61,3,40,heatmap_np395_pos4465_sppcalc11_na219_ips6_ma61,3,33.82025316455697,0.0,4126.0,3,33.82025316455697,0.0,4126.0,3,33.82025316455697,0.0,4126.0
395,219,11,6,20,61,3,40,heatmap_np395_pos4465_sppcalc11_na219_ips6_ma61,3,33.82025316455697,0.0,4126.0,3,33.82025316455697,0.0,4126.0,3,33.82025316455697,0.0,4126.0
553,221,12,13,20,6,3,3,heatmap_np553_pos6791_sppcalc12_na221_ips13_ma6,3,2.397830018083183,0.0,6415.0,3,2.397830018083183,0.0,6415.0,3,2.397830018083183,0.0,6415.0
553,221,12,13,20,6,3,3,heatmap_np553_pos6791_sppcalc12_na221_ips13_ma6,3,2.397830018083183,0.0,6415.0,3,2.397830018083183,0.0,6415.0,3,2.397830018083183,0.0,6415.0
637,230,1,18,20,53,3,40,heatmap_np637_pos82_sppcalc1_na230_ips18_ma53,40,18.270172684458398,0.0,407.0,3,19.136577708006275,0.0,407.0,3,19.136577708006275,0.0,407.0
637,230,1,18,20,53,3,40,heatmap_np637_pos82_sppcalc1_na230_ips18_ma53,40,18.270172684458398,0.0,407.0,3,19.136577708006275,0.0,407.0,3,19.136577708006275,0.0,407.0
663,231,13,16,20,74,3,40,heatmap_np663_pos9250_sppcalc13_na231_ips16_ma74,3,25.782805429864254,0.0,8388.0,3,25.782805429864254,0.0,8388.0,3,25.782805429864254,0.0,8388.0
663,231,13,16,20,74,3,40,heatmap_np663_pos9250_sppcalc13_na231_ips16_ma74,3,25.782805429864254,0.0,8388.0,3,25.782805429864254,0.0,8388.0,3,25.782805429864254,0.0,8388.0
706,233,7,12,20,22,3,19,heatmap_np706_pos5619_sppcalc7_na233_ips12_ma22,3,7.260623229461754,0.0,4709.0,3,7.260623229461754,0.0,4709.0,3,7.260623229461754,0.0,4709.0
706,233,7,12,20,22,3,19,heatmap_np706_pos5619_sppcalc7_na233_ips12_ma22,3,7.260623229461754,0.0,4709.0,3,7.260623229461754,0.0,4709.0,3,7.260623229461754,0.0,4709.0
38,234,238,6,20,18,3,15,heatmap_np38_pos9063_sppcalc238_na234_ips6_ma18,3,110.84210526315789,0.0,8810.0,3,110.84210526315789,0.0,8810.0,3,110.84210526315789,0.0,8810.0
38,234,238,6,20,18,3,15,heatmap_np38_pos9063_sppcalc238_na234_ips6_ma18,3,110.84210526315789,0.0,8810.0,3,110.84210526315789,0.0,8810.0,3,110.84210526315789,0.0,8810.0
716,234,2,13,20,73,3,40,heatmap_np716_pos1854_sppcalc2_na234_ips13_ma73,40,23.853072625698324,0.0,1198.0,3,23.85754189944134,0.0,1198.0,3,23.85754189944134,0.0,1198.0
716,234,2,13,20,73,3,40,heatmap_np716_pos1854_sppcalc2_na234_ips13_ma73,40,23.853072625698324,0.0,1198.0,3,23.85754189944134,0.0,1198.0,3,23.85754189944134,0.0,1198.0
336,234,4,15,20,13,3,10,heatmap_np336_pos1545_sppcalc4_na234_ips15_ma13,3,9.053571428571427,0.0,1110.0,3,9.053571428571427,0.0,1110.0,3,9.053571428571427,0.0,1110.0
336,234,4,15,20,13,3,10,heatmap_np336_pos1545_sppcalc4_na234_ips15_ma13,3,9.053571428571427,0.0,1110.0,3,9.053571428571427,0.0,1110.0,3,9.053571428571427,0.0,1110.0
596,236,15,15,20,71,3,40,heatmap_np596_pos9162_sppcalc15_na236_ips15_ma71,3,28.11409395973154,0.0,8704.0,3,28.11409395973154,0.0,8704.0,3,28.11409395973154,0.0,8704.0
596,236,15,15,20,71,3,40,heatmap_np596_pos9162_sppcalc15_na236_ips15_ma71,3,28.11409395973154,0.0,8704.0,3,28.11409395973154,0.0,8704.0,3,28.11409395973154,0.0,8704.0
191,241,10,12,20,13,3,10,heatmap_np191_pos1995_sppcalc10_na241_ips12_ma13,3,16.40314136125654,0.0,1669.0,3,16.40314136125654,0.0,1669.0,3,16.40314136125654,0.0,1669.0
191,241,10,12,20,13,3,10,heatmap_np191_pos1995_sppcalc10_na241_ips12_ma13,3,16.40314136125654,0.0,1669.0,3,16.40314136125654,0.0,1669.0,3,16.40314136125654,0.0,1669.0
529,243,1,10,20,72,3,40,heatmap_np529_pos576_sppcalc1_na243_ips10_ma72,31,15.889035916824199,1.7,287.7,4,33.0711720226843,0.0,286.0,4,33.0711720226843,0.0,286.0
529,243,1,10,20,72,3,40,heatmap_np529_pos576_sppcalc1_na243_ips10_ma72,31,15.889035916824199,1.7,287.7,4,33.0711720226843,0.0,286.0,4,33.0711720226843,0.0,286.0
712,243,8,17,20,36,3,33,heatmap_np712_pos6045_sppcalc8_na243_ips17_ma36,3,12.286516853932586,0.0,5453.0,3,12.286516853932586,0.0,5453.0,3,12.286516853932586,0.0,5453.0
712,243,8,17,20,36,3,33,heatmap_np712_pos6045_sppcalc8_na243_ips17_ma36,3,12.286516853932586,0.0,5453.0,3,12.286516853932586,0.0,5453.0,3,12.286516853932586,0.0,5453.0
341,243,22,19,20,64,3,40,heatmap_np341_pos7661_sppcalc22_na243_ips19_ma64,3,45.60703812316716,0.0,7259.0,3,45.60703812316716,0.0,7259.0,3,45.60703812316716,0.0,7259.0
341,243,22,19,20,64,3,40,heatmap_np341_pos7661_sppcalc22_na243_ips19_ma64,3,45.60703812316716,0.0,7259.0,3,45.60703812316716,0.0,7259.0,3,45.60703812316716,0.0,7259.0
423,243,23,10,20,53,3,40,heatmap_np423_pos9744_sppcalc23_na243_ips10_ma53,3,30.446808510638306,0.0,9486.0,3,30.446808510638306,0.0,9486.0,3,30.446808510638306,0.0,9486.0
423,243,23,10,20,53,3,40,heatmap_np423_pos9744_sppcalc23_na243_ips10_ma53,3,30.446808510638306,0.0,9486.0,3,30.446808510638306,0.0,9486.0,3,30.446808510638306,0.0,9486.0
331,245,9,5,20,48,3,40,heatmap_np331_pos3232_sppcalc9_na245_ips5_ma48,40,35.52235649546827,0.0,2734.0,3,35.52870090634441,0.0,2734.0,3,35.52870090634441,0.0,2734.0
331,245,9,5,20,48,3,40,heatmap_np331_pos3232_sppcalc9_na245_ips5_ma48,40,35.52235649546827,0.0,2734.0,3,35.52870090634441,0.0,2734.0,3,35.52870090634441,0.0,2734.0
785,245,11,17,20,34,3,31,heatmap_np785_pos8689_sppcalc11_na245_ips17_ma34,3,10.611464968152864,0.0,8390.0,3,10.611464968152864,0.0,8390.0,3,10.611464968152864,0.0,8390.0
785,245,11,17,20,34,3,31,heatmap_np785_pos8689_sppcalc11_na245_ips17_ma34,3,10.611464968152864,0.0,8390.0,3,10.611464968152864,0.0,8390.0,3,10.611464968152864,0.0,8390.0
582,249,3,18,20,41,3,38,heatmap_np582_pos2284_sppcalc3_na249_ips18_ma41,3,17.541237113402065,0.0,1497.0,3,17.541237113402065,0.0,1497.0,3,17.541237113402065,0.0,1497.0
582,249,3,18,20,41,3,38,heatmap_np582_pos2284_sppcalc3_na249_ips18_ma41,3,17.541237113402065,0.0,1497.0,3,17.541237113402065,0.0,1497.0,3,17.541237113402065,0.0,1497.0
684,249,8,13,20,46,3,40,heatmap_np684_pos5654_sppcalc8_na249_ips13_ma46,3,16.74561403508772,0.0,5223.0,3,16.74561403508772,0.0,5223.0,3,16.74561403508772,0.0,5223.0
684,249,8,13,20,46,3,40,heatmap_np684_pos5654_sppcalc8_na249_ips13_ma46,3,16.74561403508772,0.0,5223.0,3,16.74561403508772,0.0,5223.0,3,16.74561403508772,0.0,5223.0
198,253,9,13,20,58,3,40,heatmap_np198_pos1947_sppcalc9_na253_ips13_ma58,3,74.11111111111111,0.0,1529.0,3,74.11111111111111,0.0,1529.0,3,74.11111111111111,0.0,1529.0
198,253,9,13,20,58,3,40,heatmap_np198_pos1947_sppcalc9_na253_ips13_ma58,3,74.11111111111111,0.0,1529.0,3,74.11111111111111,0.0,1529.0,3,74.11111111111111,0.0,1529.0
486,253,15,14,20,18,3,15,heatmap_np486_pos7539_sppcalc15_na253_ips14_ma18,3,9.370370370370372,0.0,7037.0,3,9.370370370370372,0.0,7037.0,3,9.370370370370372,0.0,7037.0
486,253,15,14,20,18,3,15,heatmap_np486_pos7539_sppcalc15_na253_ips14_ma18,3,9.370370370370372,0.0,7037.0,3,9.370370370370372,0.0,7037.0,3,9.370370370370372,0.0,7037.0
206,255,16,18,20,38,3,35,heatmap_np206_pos3499_sppcalc16_na255_ips18_ma38,3,47.038834951456316,0.0,3041.0,3,47.038834951456316,0.0,3041.0,3,47.038834951456316,0.0,3041.0
206,255,16,18,20,38,3,35,heatmap_np206_pos3499_sppcalc16_na255_ips18_ma38,3,47.038834951456316,0.0,3041.0,3,47.038834951456316,0.0,3041.0,3,47.038834951456316,0.0,3041.0
617,255,1,10,20,32,3,29,heatmap_np617_pos302_sppcalc1_na255_ips10_ma32,23,11.470259319286871,0.0,362.0,3,13.225283630470017,0.0,362.0,3,13.225283630470017,0.0,362.0
617,255,1,10,20,32,3,29,heatmap_np617_pos302_sppcalc1_na255_ips10_ma32,23,11.470259319286871,0.0,362.0,3,13.225283630470017,0.0,362.0,3,13.225283630470017,0.0,362.0
744,256,11,9,20,33,3,30,heatmap_np744_pos8466_sppcalc11_na256_ips9_ma33,3,11.354838709677418,0.0,7928.0,3,11.354838709677418,0.0,7928.0,3,11.354838709677418,0.0,7928.0
744,256,11,9,20,33,3,30,heatmap_np744_pos8466_sppcalc11_na256_ips9_ma33,3,11.354838709677418,0.0,7928.0,3,11.354838709677418,0.0,7928.0,3,11.354838709677418,0.0,7928.0
106,258,40,5,20,33,3,30,heatmap_np106_pos4342_sppcalc40_na258_ips5_ma33,3,80.32075471698113,0.0,3982.0,3,80.32075471698113,0.0,3982.0,3,80.32075471698113,0.0,3982.0
106,258,40,5,20,33,3,30,heatmap_np106_pos4342_sppcalc40_na258_ips5_ma33,3,80.32075471698113,0.0,3982.0,3,80.32075471698113,0.0,3982.0,3,80.32075471698113,0.0,3982.0
658,261,1,13,20,12,3,9,heatmap_np658_pos536_sppcalc1_na261_ips13_ma12,9,4.759802431610942,0.0,397.0,3,4.759878419452887,0.0,397.0,3,4.759878419452887,0.0,397.0
658,261,1,13,20,12,3,9,heatmap_np658_pos536_sppcalc1_na261_ips13_ma12,9,4.759802431610942,0.0,397.0,3,4.759878419452887,0.0,397.0,3,4.759878419452887,0.0,397.0
480,261,7,17,20,50,3,40,heatmap_np480_pos3720_sppcalc7_na261_ips17_ma50,3,27.1875,0.0,3099.0,3,27.1875,0.0,3099.0,3,27.1875,0.0,3099.0
480,261,7,17,20,50,3,40,heatmap_np480_pos3720_sppcalc7_na261_ips17_ma50,3,27.1875,0.0,3099.0,3,27.1875,0.0,3099.0,3,27.1875,0.0,3099.0
45,264,5,12,20,28,3,25,heatmap_np45_pos256_sppcalc5_na264_ips12_ma28,12,73.26444444444444,39.0,0.0,4,164.2666666666667,39.0,0.0,4,164.2666666666667,39.0,0.0
45,264,5,12,20,28,3,25,heatmap_np45_pos256_sppcalc5_na264_ips12_ma28,12,73.26444444444444,39.0,0.0,4,164.2666666666667,39.0,0.0,4,164.2666666666667,39.0,0.0
447,268,17,17,20,26,3,23,heatmap_np447_pos7994_sppcalc17_na268_ips17_ma26,3,15.58836689038031,0.0,7331.0,3,15.58836689038031,0.0,7331.0,3,15.58836689038031,0.0,7331.0
447,268,17,17,20,26,3,23,heatmap_np447_pos7994_sppcalc17_na268_ips17_ma26,3,15.58836689038031,0.0,7331.0,3,15.58836689038031,0.0,7331.0,3,15.58836689038031,0.0,7331.0
405,273,22,9,20,68,3,40,heatmap_np405_pos9138_sppcalc22_na273_ips9_ma68,3,45.837037037037035,0.0,8637.0,3,45.837037037037035,0.0,8637.0,3,45.837037037037035,0.0,8637.0
405,273,22,9,20,68,3,40,heatmap_np405_pos9138_sppcalc22_na273_ips9_ma68,3,45.837037037037035,0.0,8637.0,3,45.837037037037035,0.0,8637.0,3,45.837037037037035,0.0,8637.0
93,274,33,17,20,65,3,40,heatmap_np93_pos3121_sppcalc33_na274_ips17_ma65,3,191.50537634408602,0.0,2795.0,3,191.50537634408602,0.0,2795.0,3,191.50537634408602,0.0,2795.0
93,274,33,17,20,65,3,40,heatmap_np93_pos3121_sppcalc33_na274_ips17_ma65,3,191.50537634408602,0.0,2795.0,3,191.50537634408602,0.0,2795.0,3,191.50537634408602,0.0,2795.0
188,278,1,11,20,33,3,30,heatmap_np188_pos260_sppcalc1_na278_ips11_ma33,11,18.246276595744682,91.7,1.7,7,31.247872340425534,90.1,0.1,7,31.247872340425534,90.1,0.1
188,278,1,11,20,33,3,30,heatmap_np188_pos260_sppcalc1_na278_ips11_ma33,11,18.246276595744682,91.7,1.7,7,31.247872340425534,90.1,0.1,7,31.247872340425534,90.1,0.1
