n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
614.0,5145.0,3454.0,17.0,38.0,8.0,20.0,3.0,0.6713313896987366,0.0,35.0,heatmap_np614_npos5145_napp3454_ips17_max_app38
168.0,2718.0,9407.0,8.0,7.0,16.0,20.0,3.0,3.461000735835173,6689.0,4.0,heatmap_np168_npos2718_napp9407_ips8_max_app7
163.0,6327.0,4190.0,19.0,32.0,38.0,20.0,3.0,0.662241188556978,0.0,29.0,heatmap_np163_npos6327_napp4190_ips19_max_app32
606.0,4036.0,10001.0,6.0,56.0,6.0,20.0,3.0,2.47794846382557,5965.0,40.0,heatmap_np606_npos4036_napp10001_ips6_max_app56
550.0,8930.0,8707.0,16.0,40.0,16.0,20.0,3.0,0.9750279955207167,0.0,37.0,heatmap_np550_npos8930_napp8707_ips16_max_app40
305.0,1355.0,14555.0,9.0,15.0,4.0,20.0,3.0,10.74169741697417,13200.0,12.0,heatmap_np305_npos1355_napp14555_ips9_max_app15
372.0,7868.0,12607.0,11.0,9.0,21.0,20.0,3.0,1.6023131672597866,4739.0,6.0,heatmap_np372_npos7868_napp12607_ips11_max_app9
423.0,621.0,473.0,14.0,34.0,1.0,20.0,3.0,0.7616747181964574,0.0,31.0,heatmap_np423_npos621_napp473_ips14_max_app34
738.0,5475.0,17148.0,8.0,48.0,7.0,20.0,3.0,3.132054794520548,11673.0,40.0,heatmap_np738_npos5475_napp17148_ips8_max_app48
94.0,2936.0,4978.0,17.0,25.0,31.0,20.0,3.0,1.6955040871934606,2042.0,22.0,heatmap_np94_npos2936_napp4978_ips17_max_app25
761.0,1953.0,5731.0,12.0,28.0,2.0,20.0,3.0,2.9344598054275473,3778.0,25.0,heatmap_np761_npos1953_napp5731_ips12_max_app28
495.0,6973.0,11608.0,18.0,13.0,14.0,20.0,3.0,1.6647067259429227,4635.0,10.0,heatmap_np495_npos6973_napp11608_ips18_max_app13
348.0,4560.0,1266.0,7.0,43.0,13.0,20.0,3.0,0.2776315789473684,0.0,40.0,heatmap_np348_npos4560_napp1266_ips7_max_app43
230.0,6244.0,7639.0,5.0,36.0,27.0,20.0,3.0,1.2234144778987828,1395.0,33.0,heatmap_np230_npos6244_napp7639_ips5_max_app36
578.0,3494.0,15278.0,20.0,6.0,6.0,20.0,3.0,4.372638809387522,11784.0,4.0,heatmap_np578_npos3494_napp15278_ips20_max_app6
683.0,8554.0,3151.0,10.0,21.0,12.0,20.0,3.0,0.36836567687631516,0.0,18.0,heatmap_np683_npos8554_napp3151_ips10_max_app21
137.0,1106.0,10824.0,15.0,53.0,8.0,20.0,3.0,9.786618444846292,9718.0,40.0,heatmap_np137_npos1106_napp10824_ips15_max_app53
111.0,8385.0,6723.0,8.0,17.0,75.0,20.0,3.0,0.8017889087656529,0.0,14.0,heatmap_np111_npos8385_napp6723_ips8_max_app17
602.0,5778.0,2240.0,11.0,54.0,9.0,20.0,3.0,0.38767739702319143,0.0,40.0,heatmap_np602_npos5778_napp2240_ips11_max_app54
254.0,3335.0,12020.0,14.0,31.0,13.0,20.0,3.0,3.604197901049475,8685.0,28.0,heatmap_np254_npos3335_napp12020_ips14_max_app31
324.0,7429.0,15128.0,16.0,23.0,22.0,20.0,3.0,2.0363440570736304,7699.0,20.0,heatmap_np324_npos7429_napp15128_ips16_max_app23
471.0,4728.0,6927.0,9.0,47.0,10.0,20.0,3.0,1.4651015228426396,2199.0,40.0,heatmap_np471_npos4728_napp6927_ips9_max_app47
786.0,9817.0,10693.0,19.0,36.0,12.0,20.0,3.0,1.0892329632270552,876.0,33.0,heatmap_np786_npos9817_napp10693_ips19_max_app36
47.0,2419.0,2458.0,6.0,10.0,51.0,20.0,3.0,1.0161223646134767,39.0,7.0,heatmap_np47_npos2419_napp2458_ips6_max_app10
68.0,5024.0,9027.0,10.0,45.0,73.0,20.0,3.0,1.7967754777070064,4003.0,40.0,heatmap_np68_npos5024_napp9027_ips10_max_app45
712.0,2762.0,3777.0,15.0,14.0,3.0,20.0,3.0,1.3674873280231716,1015.0,11.0,heatmap_np712_npos2762_napp3777_ips15_max_app14
447.0,7705.0,13563.0,5.0,26.0,17.0,20.0,3.0,1.7602855288773525,5858.0,23.0,heatmap_np447_npos7705_napp13563_ips5_max_app26
281.0,9102.0,605.0,18.0,51.0,32.0,20.0,3.0,0.06646890793232256,0.0,40.0,heatmap_np281_npos9102_napp605_ips18_max_app51
526.0,1807.0,13300.0,7.0,19.0,3.0,20.0,3.0,7.360265633646929,11493.0,16.0,heatmap_np526_npos1807_napp13300_ips7_max_app19
632.0,6788.0,5127.0,13.0,8.0,10.0,20.0,3.0,0.75530347672363,0.0,5.0,heatmap_np632_npos6788_napp5127_ips13_max_app8
189.0,4199.0,17859.0,12.0,38.0,22.0,20.0,3.0,4.253155513217433,13660.0,35.0,heatmap_np189_npos4199_napp17859_ips12_max_app38
197.0,8769.0,11481.0,6.0,24.0,44.0,20.0,3.0,1.3092712966130688,2712.0,21.0,heatmap_np197_npos8769_napp11481_ips6_max_app24
640.0,1513.0,1595.0,19.0,49.0,2.0,20.0,3.0,1.0541969596827494,82.0,40.0,heatmap_np640_npos1513_napp1595_ips19_max_app49
510.0,6454.0,16017.0,9.0,33.0,12.0,20.0,3.0,2.4817167647970253,9563.0,30.0,heatmap_np510_npos6454_napp16017_ips9_max_app33
265.0,3906.0,6095.0,16.0,10.0,14.0,20.0,3.0,1.5604198668714797,2189.0,7.0,heatmap_np265_npos3906_napp6095_ips16_max_app10
381.0,5354.0,3059.0,14.0,16.0,14.0,20.0,3.0,0.5713485244676877,0.0,13.0,heatmap_np381_npos5354_napp3059_ips14_max_app16
433.0,3055.0,11118.0,11.0,40.0,7.0,20.0,3.0,3.6392798690671033,8063.0,37.0,heatmap_np433_npos3055_napp11118_ips11_max_app40
723.0,8035.0,7581.0,17.0,57.0,11.0,20.0,3.0,0.943497199751089,0.0,40.0,heatmap_np723_npos8035_napp7581_ips17_max_app57
79.0,452.0,15677.0,8.0,32.0,5.0,20.0,3.0,34.68362831858407,15225.0,29.0,heatmap_np79_npos452_napp15677_ips8_max_app32
55.0,7135.0,8755.0,12.0,52.0,129.0,20.0,3.0,1.2270497547302033,1620.0,40.0,heatmap_np55_npos7135_napp8755_ips12_max_app52
795.0,4396.0,14147.0,13.0,22.0,5.0,20.0,3.0,3.218152866242038,9751.0,19.0,heatmap_np795_npos4396_napp14147_ips13_max_app22
455.0,9523.0,4273.0,7.0,5.0,20.0,20.0,3.0,0.4487031397668802,0.0,4.0,heatmap_np455_npos9523_napp4273_ips7_max_app5
308.0,2086.0,9698.0,18.0,38.0,6.0,20.0,3.0,4.649089165867689,7612.0,35.0,heatmap_np308_npos2086_napp9698_ips18_max_app38
239.0,8676.0,17161.0,20.0,44.0,36.0,20.0,3.0,1.977985246657446,8485.0,40.0,heatmap_np239_npos8676_napp17161_ips20_max_app44
587.0,981.0,4605.0,5.0,12.0,1.0,20.0,3.0,4.6941896024464835,3624.0,9.0,heatmap_np587_npos981_napp4605_ips5_max_app12
667.0,6069.0,12725.0,15.0,29.0,9.0,20.0,3.0,2.0967210413577195,6656.0,26.0,heatmap_np667_npos6069_napp12725_ips15_max_app29
122.0,3667.0,135.0,10.0,59.0,30.0,20.0,3.0,0.03681483501499864,0.0,40.0,heatmap_np122_npos3667_napp135_ips10_max_app59
145.0,5910.0,13998.0,17.0,11.0,40.0,20.0,3.0,2.368527918781726,8088.0,8.0,heatmap_np145_npos5910_napp13998_ips17_max_app11
691.0,3201.0,8045.0,8.0,35.0,4.0,20.0,3.0,2.5132771009059667,4844.0,32.0,heatmap_np691_npos3201_napp8045_ips8_max_app35
562.0,8220.0,9567.0,14.0,48.0,14.0,20.0,3.0,1.1638686131386862,1347.0,40.0,heatmap_np562_npos8220_napp9567_ips14_max_app48
214.0,813.0,3579.0,11.0,22.0,3.0,20.0,3.0,4.402214022140221,2766.0,19.0,heatmap_np214_npos813_napp3579_ips11_max_app22
333.0,9988.0,5597.0,9.0,30.0,29.0,20.0,3.0,0.5603724469363236,0.0,27.0,heatmap_np333_npos9988_napp5597_ips9_max_app30
480.0,2245.0,17591.0,16.0,55.0,4.0,20.0,3.0,7.8356347438752785,15346.0,40.0,heatmap_np480_npos2245_napp17591_ips16_max_app55
771.0,7303.0,1110.0,6.0,41.0,9.0,20.0,3.0,0.1519923319183897,0.0,38.0,heatmap_np771_npos7303_napp1110_ips6_max_app41
31.0,4852.0,13138.0,19.0,18.0,156.0,20.0,3.0,2.7077493816982687,8286.0,15.0,heatmap_np31_npos4852_napp13138_ips19_max_app18
102.0,7574.0,1727.0,15.0,39.0,74.0,20.0,3.0,0.2280168999207816,0.0,36.0,heatmap_np102_npos7574_napp1727_ips15_max_app39
407.0,5181.0,6245.0,20.0,20.0,12.0,20.0,3.0,1.2053657595058869,1064.0,17.0,heatmap_np407_npos5181_napp6245_ips20_max_app20
356.0,2603.0,16728.0,5.0,50.0,7.0,20.0,3.0,6.426431041106416,14125.0,40.0,heatmap_np356_npos2603_napp16728_ips5_max_app50
290.0,6618.0,10144.0,7.0,58.0,22.0,20.0,3.0,1.5327893623451194,3526.0,40.0,heatmap_np290_npos6618_napp10144_ips7_max_app58
536.0,4367.0,2647.0,18.0,27.0,8.0,20.0,3.0,0.6061369361117472,0.0,24.0,heatmap_np536_npos4367_napp2647_ips18_max_app27
617.0,9220.0,14685.0,12.0,14.0,14.0,20.0,3.0,1.5927331887201734,5465.0,11.0,heatmap_np617_npos9220_napp14685_ips12_max_app14
173.0,1686.0,7151.0,13.0,46.0,9.0,20.0,3.0,4.241399762752076,5465.0,40.0,heatmap_np173_npos1686_napp7151_ips13_max_app46
